HP1_Energy_Wh,HP2_Energy_Wh,HP3_Energy_Wh,HP4_Energy_Wh,HP5_Energy_Wh,HP6_Energy_Wh
22.000052542554357,2240.7687740665087,937.8370158813678,32.911324290277236,2971.413305756516,3342.141072546621
27.214673871311923,1621.9573521381697,991.0283135549477,10.667285615795267,3077.956890518612,2230.820207397637
60.25946313634891,1549.5407886674627,0.0,6.127445989405592,3433.879615716381,1675.712658143054
88.78640530227156,1561.2089950178843,0.003033098917374461,5.667095598876695,3759.7756599458708,517.1676085577296
122.65013680227041,1573.0151532525515,4.662066139959502,6.006543699237837,4155.805066091571,48.213954250121645
136.40691927692654,1574.5133129047033,24.32468760673169,5.8191167072034835,4372.948251229982,15.437978707575974
158.6425845954397,1572.5695720174447,35.563829705835595,5.8953796931692715,4526.452635184713,2.7573926598713996
187.32307499997032,1572.8887291791336,63.271804993946944,5.922735104959931,4639.741065902833,2.760634475831947
127.01557149034346,1573.7809308526103,69.55807237661634,5.8092732606336925,4636.912593420498,15.47411132394506
14157.107176787285,1610.8630274402112,103.73019433837023,10.769536322593709,4515.019541391391,461.8300797860634
25.250728548237717,1595.0410589204312,8776.918157807695,8.62123042279324,4058.9566924179303,5238.241977908794
1104.802903288821,4291.623847917966,3461.706472446603,38.66011888936988,4100.64287614899,5494.395027249874
1759.9892816710305,6178.752713763902,830.7118103159914,108.13280590336609,4517.227101852411,5218.523648280844
2296.949192859222,7839.204579179479,391.21766764276094,124.74385823363849,4188.406780736807,4036.2533582755314
2803.426058133811,10793.574989502724,140.13290202022438,129.55431330041839,3581.129807400602,3272.1515034907834
3300.470567815389,11776.32487067943,31.790076977640947,179.49890404178288,2999.594100713194,2095.8307592871715
3701.3316595431197,8729.967846399595,17.684628245529083,254.05727181981754,2749.786849678966,1572.5563131842525
4044.072829627676,11530.714833529295,0.4619460944379799,229.0253598920666,2652.3294601885914,1232.7595745199744
4245.119212861191,10394.598997129633,5.442243877816017,99.4292992765514,2794.8583338277704,940.4087043968843
4451.55095079047,9336.977136315463,15.045227454735146,92.14545463035921,2811.1648863823216,1226.1911660101116
4637.454716718064,6755.819705154697,12.324328582507496,153.68240674125403,2677.1007654889613,1662.891430736912
3999.3580245491503,2866.108214178894,25.36301689952578,61.01612708659153,2307.5794316519246,2890.688628200468
1.6350007617609894,2063.36731695375,400.39948127113473,44.39091238421359,2168.4949459343848,4129.116567468517
